alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break,agree,direction
"{0,1,2,3}",7,2011232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2011333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2012333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013222,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013223,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013231,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013232,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013233,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013312,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013313,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013321,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013322,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013323,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013330,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013331,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2013332,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2020333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2021333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022223,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022232,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022233,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022313,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022322,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022323,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022331,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2022332,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023003,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023013,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023023,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023032,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023033,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023103,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023113,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023123,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023132,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023133,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023203,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023213,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023222,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023223,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023231,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023232,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023303,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023312,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023313,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023321,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023322,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2023330,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2030003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2030333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031223,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031232,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031233,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031313,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031322,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031323,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031331,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2031332,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032003,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032013,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032023,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032032,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032033,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032103,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032113,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032123,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032132,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032133,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032203,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032213,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032222,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032223,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032231,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032232,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032303,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032312,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032313,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032321,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032322,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2032330,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2033003,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033013,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033023,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033032,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033033,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033103,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033113,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033122,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033123,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033131,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033132,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033203,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033212,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033213,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033221,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033222,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2033230,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2033302,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2033311,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2033320,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2033330,2,2,False,-2,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",7,2100003,8,9,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100013,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100023,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100032,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100033,5,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100103,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100113,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100123,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100132,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100133,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100203,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100213,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100223,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100232,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100233,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100303,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100313,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100322,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100323,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100331,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100332,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2100333,2,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2101333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2102333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103222,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103223,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103231,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103232,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103233,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103312,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103313,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103321,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103322,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103323,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103330,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103331,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2103332,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",7,2110313,3,4,True,0,False,False,A_break_but_loopsafe
