alphabet,m,word,D_ceil,D_free,L,min_g_loop,break_ceil,break_free
"{0,1,2,3}",7,0133121,3,3,3,0,False,False
"{0,1,2,3}",7,0133122,3,3,3,0,False,False
"{0,1,2,3}",7,0133123,3,3,3,0,False,False
"{0,1,2,3}",7,0133130,3,3,3,0,False,False
"{0,1,2,3}",7,0133131,3,3,3,0,False,False
"{0,1,2,3}",7,0133132,3,3,3,0,False,False
"{0,1,2,3}",7,0133133,3,3,3,0,False,False
"{0,1,2,3}",7,0133200,5,5,5,0,False,False
"{0,1,2,3}",7,0133201,4,4,4,0,False,False
"{0,1,2,3}",7,0133202,3,3,3,0,False,False
"{0,1,2,3}",7,0133203,3,3,3,0,False,False
"{0,1,2,3}",7,0133210,4,4,4,0,False,False
"{0,1,2,3}",7,0133211,3,3,3,0,False,False
"{0,1,2,3}",7,0133212,3,3,3,0,False,False
"{0,1,2,3}",7,0133213,3,3,3,0,False,False
"{0,1,2,3}",7,0133220,3,3,3,0,False,False
"{0,1,2,3}",7,0133221,3,3,3,0,False,False
"{0,1,2,3}",7,0133222,3,3,3,0,False,False
"{0,1,2,3}",7,0133223,3,3,3,0,False,False
"{0,1,2,3}",7,0133230,3,3,3,0,False,False
"{0,1,2,3}",7,0133231,3,3,3,0,False,False
"{0,1,2,3}",7,0133232,3,3,3,0,False,False
"{0,1,2,3}",7,0133233,3,3,3,-1,False,False
"{0,1,2,3}",7,0133300,4,4,4,0,False,False
"{0,1,2,3}",7,0133301,3,3,3,0,False,False
"{0,1,2,3}",7,0133302,3,3,3,0,False,False
"{0,1,2,3}",7,0133303,3,3,3,0,False,False
"{0,1,2,3}",7,0133310,3,3,3,0,False,False
"{0,1,2,3}",7,0133311,3,3,3,0,False,False
"{0,1,2,3}",7,0133312,3,3,3,0,False,False
"{0,1,2,3}",7,0133313,3,3,3,0,False,False
"{0,1,2,3}",7,0133320,3,3,3,0,False,False
"{0,1,2,3}",7,0133321,3,3,3,0,False,False
"{0,1,2,3}",7,0133322,3,3,3,0,False,False
"{0,1,2,3}",7,0133323,3,3,3,-1,False,False
"{0,1,2,3}",7,0133330,3,3,3,-1,False,False
"{0,1,2,3}",7,0133331,3,3,3,-1,False,False
"{0,1,2,3}",7,0133332,3,3,3,-1,False,False
"{0,1,2,3}",7,0133333,3,3,3,-2,False,False
"{0,1,2,3}",7,0200000,12,12,12,0,False,False
"{0,1,2,3}",7,0200001,11,11,11,0,False,False
"{0,1,2,3}",7,0200002,10,10,10,0,False,False
"{0,1,2,3}",7,0200003,10,10,10,0,False,False
"{0,1,2,3}",7,0200010,11,11,11,0,False,False
"{0,1,2,3}",7,0200011,10,10,10,0,False,False
"{0,1,2,3}",7,0200012,9,9,9,0,False,False
"{0,1,2,3}",7,0200013,9,9,9,0,False,False
"{0,1,2,3}",7,0200020,10,10,10,0,False,False
"{0,1,2,3}",7,0200021,9,9,9,0,False,False
"{0,1,2,3}",7,0200022,8,8,8,0,False,False
"{0,1,2,3}",7,0200023,8,8,8,0,False,False
"{0,1,2,3}",7,0200030,9,9,9,0,False,False
"{0,1,2,3}",7,0200031,8,8,8,0,False,False
"{0,1,2,3}",7,0200032,8,8,8,0,False,False
"{0,1,2,3}",7,0200033,8,8,8,0,False,False
"{0,1,2,3}",7,0200100,11,11,11,0,False,False
"{0,1,2,3}",7,0200101,10,10,10,0,False,False
"{0,1,2,3}",7,0200102,9,9,9,0,False,False
"{0,1,2,3}",7,0200103,9,9,9,0,False,False
"{0,1,2,3}",7,0200110,10,10,10,0,False,False
"{0,1,2,3}",7,0200111,9,9,9,0,False,False
"{0,1,2,3}",7,0200112,8,8,8,0,False,False
"{0,1,2,3}",7,0200113,8,8,8,0,False,False
"{0,1,2,3}",7,0200120,9,9,9,0,False,False
"{0,1,2,3}",7,0200121,8,8,8,0,False,False
"{0,1,2,3}",7,0200122,7,7,7,0,False,False
"{0,1,2,3}",7,0200123,7,7,7,0,False,False
"{0,1,2,3}",7,0200130,8,8,8,0,False,False
"{0,1,2,3}",7,0200131,7,7,7,0,False,False
"{0,1,2,3}",7,0200132,7,7,7,0,False,False
"{0,1,2,3}",7,0200133,7,7,7,0,False,False
"{0,1,2,3}",7,0200200,10,10,10,0,False,False
"{0,1,2,3}",7,0200201,9,9,9,0,False,False
"{0,1,2,3}",7,0200202,8,8,8,0,False,False
"{0,1,2,3}",7,0200203,8,8,8,0,False,False
"{0,1,2,3}",7,0200210,9,9,9,0,False,False
"{0,1,2,3}",7,0200211,8,8,8,0,False,False
"{0,1,2,3}",7,0200212,7,7,7,0,False,False
"{0,1,2,3}",7,0200213,7,7,7,0,False,False
"{0,1,2,3}",7,0200220,8,8,8,0,False,False
"{0,1,2,3}",7,0200221,7,7,7,0,False,False
"{0,1,2,3}",7,0200222,6,6,6,0,False,False
"{0,1,2,3}",7,0200223,6,6,6,0,False,False
"{0,1,2,3}",7,0200230,7,7,7,0,False,False
"{0,1,2,3}",7,0200231,6,6,6,0,False,False
"{0,1,2,3}",7,0200232,6,6,6,0,False,False
"{0,1,2,3}",7,0200233,6,6,6,0,False,False
"{0,1,2,3}",7,0200300,9,9,9,0,False,False
"{0,1,2,3}",7,0200301,8,8,8,0,False,False
"{0,1,2,3}",7,0200302,7,7,7,0,False,False
"{0,1,2,3}",7,0200303,7,7,7,0,False,False
"{0,1,2,3}",7,0200310,8,8,8,0,False,False
"{0,1,2,3}",7,0200311,7,7,7,0,False,False
"{0,1,2,3}",7,0200312,6,6,6,0,False,False
"{0,1,2,3}",7,0200313,6,6,6,0,False,False
"{0,1,2,3}",7,0200320,7,7,7,0,False,False
"{0,1,2,3}",7,0200321,6,6,6,0,False,False
"{0,1,2,3}",7,0200322,6,6,6,0,False,False
"{0,1,2,3}",7,0200323,6,6,6,0,False,False
"{0,1,2,3}",7,0200330,6,6,6,0,False,False
"{0,1,2,3}",7,0200331,6,6,6,0,False,False
"{0,1,2,3}",7,0200332,6,6,6,0,False,False
"{0,1,2,3}",7,0200333,6,6,6,0,False,False
"{0,1,2,3}",7,0201000,11,11,11,0,False,False
"{0,1,2,3}",7,0201001,10,10,10,0,False,False
"{0,1,2,3}",7,0201002,9,9,9,0,False,False
"{0,1,2,3}",7,0201003,9,9,9,0,False,False
"{0,1,2,3}",7,0201010,10,10,10,0,False,False
"{0,1,2,3}",7,0201011,9,9,9,0,False,False
"{0,1,2,3}",7,0201012,8,8,8,0,False,False
"{0,1,2,3}",7,0201013,8,8,8,0,False,False
"{0,1,2,3}",7,0201020,9,9,9,0,False,False
"{0,1,2,3}",7,0201021,8,8,8,0,False,False
"{0,1,2,3}",7,0201022,7,7,7,0,False,False
"{0,1,2,3}",7,0201023,7,7,7,0,False,False
"{0,1,2,3}",7,0201030,8,8,8,0,False,False
"{0,1,2,3}",7,0201031,7,7,7,0,False,False
"{0,1,2,3}",7,0201032,7,7,7,0,False,False
"{0,1,2,3}",7,0201033,7,7,7,0,False,False
"{0,1,2,3}",7,0201100,10,10,10,0,False,False
"{0,1,2,3}",7,0201101,9,9,9,0,False,False
"{0,1,2,3}",7,0201102,8,8,8,0,False,False
"{0,1,2,3}",7,0201103,8,8,8,0,False,False
"{0,1,2,3}",7,0201110,9,9,9,0,False,False
"{0,1,2,3}",7,0201111,8,8,8,0,False,False
"{0,1,2,3}",7,0201112,7,7,7,0,False,False
"{0,1,2,3}",7,0201113,7,7,7,0,False,False
"{0,1,2,3}",7,0201120,8,8,8,0,False,False
"{0,1,2,3}",7,0201121,7,7,7,0,False,False
"{0,1,2,3}",7,0201122,6,6,6,0,False,False
"{0,1,2,3}",7,0201123,6,6,6,0,False,False
"{0,1,2,3}",7,0201130,7,7,7,0,False,False
"{0,1,2,3}",7,0201131,6,6,6,0,False,False
"{0,1,2,3}",7,0201132,6,6,6,0,False,False
"{0,1,2,3}",7,0201133,6,6,6,0,False,False
"{0,1,2,3}",7,0201200,9,9,9,0,False,False
"{0,1,2,3}",7,0201201,8,8,8,0,False,False
"{0,1,2,3}",7,0201202,7,7,7,0,False,False
"{0,1,2,3}",7,0201203,7,7,7,0,False,False
"{0,1,2,3}",7,0201210,8,8,8,0,False,False
"{0,1,2,3}",7,0201211,7,7,7,0,False,False
"{0,1,2,3}",7,0201212,6,6,6,0,False,False
"{0,1,2,3}",7,0201213,6,6,6,0,False,False
"{0,1,2,3}",7,0201220,7,7,7,0,False,False
"{0,1,2,3}",7,0201221,6,6,6,0,False,False
"{0,1,2,3}",7,0201222,5,5,5,0,False,False
"{0,1,2,3}",7,0201223,5,5,5,0,False,False
"{0,1,2,3}",7,0201230,6,6,6,0,False,False
"{0,1,2,3}",7,0201231,5,5,5,0,False,False
"{0,1,2,3}",7,0201232,5,5,5,0,False,False
"{0,1,2,3}",7,0201233,5,5,5,0,False,False
"{0,1,2,3}",7,0201300,8,8,8,0,False,False
"{0,1,2,3}",7,0201301,7,7,7,0,False,False
"{0,1,2,3}",7,0201302,6,6,6,0,False,False
"{0,1,2,3}",7,0201303,6,6,6,0,False,False
"{0,1,2,3}",7,0201310,7,7,7,0,False,False
"{0,1,2,3}",7,0201311,6,6,6,0,False,False
"{0,1,2,3}",7,0201312,5,5,5,0,False,False
"{0,1,2,3}",7,0201313,5,5,5,0,False,False
"{0,1,2,3}",7,0201320,6,6,6,0,False,False
"{0,1,2,3}",7,0201321,5,5,5,0,False,False
"{0,1,2,3}",7,0201322,5,5,5,0,False,False
"{0,1,2,3}",7,0201323,5,5,5,0,False,False
"{0,1,2,3}",7,0201330,5,5,5,0,False,False
"{0,1,2,3}",7,0201331,5,5,5,0,False,False
"{0,1,2,3}",7,0201332,5,5,5,0,False,False
"{0,1,2,3}",7,0201333,5,5,5,0,False,False
"{0,1,2,3}",7,0202000,10,10,10,0,False,False
"{0,1,2,3}",7,0202001,9,9,9,0,False,False
"{0,1,2,3}",7,0202002,8,8,8,0,False,False
"{0,1,2,3}",7,0202003,8,8,8,0,False,False
"{0,1,2,3}",7,0202010,9,9,9,0,False,False
"{0,1,2,3}",7,0202011,8,8,8,0,False,False
"{0,1,2,3}",7,0202012,7,7,7,0,False,False
"{0,1,2,3}",7,0202013,7,7,7,0,False,False
"{0,1,2,3}",7,0202020,8,8,8,0,False,False
"{0,1,2,3}",7,0202021,7,7,7,0,False,False
"{0,1,2,3}",7,0202022,6,6,6,0,False,False
"{0,1,2,3}",7,0202023,6,6,6,0,False,False
"{0,1,2,3}",7,0202030,7,7,7,0,False,False
"{0,1,2,3}",7,0202031,6,6,6,0,False,False
"{0,1,2,3}",7,0202032,6,6,6,0,False,False
"{0,1,2,3}",7,0202033,6,6,6,0,False,False
"{0,1,2,3}",7,0202100,9,9,9,0,False,False
"{0,1,2,3}",7,0202101,8,8,8,0,False,False
"{0,1,2,3}",7,0202102,7,7,7,0,False,False
"{0,1,2,3}",7,0202103,7,7,7,0,False,False
"{0,1,2,3}",7,0202110,8,8,8,0,False,False
"{0,1,2,3}",7,0202111,7,7,7,0,False,False
"{0,1,2,3}",7,0202112,6,6,6,0,False,False
"{0,1,2,3}",7,0202113,6,6,6,0,False,False
"{0,1,2,3}",7,0202120,7,7,7,0,False,False
"{0,1,2,3}",7,0202121,6,6,6,0,False,False
"{0,1,2,3}",7,0202122,5,5,5,0,False,False
"{0,1,2,3}",7,0202123,5,5,5,0,False,False
"{0,1,2,3}",7,0202130,6,6,6,0,False,False
"{0,1,2,3}",7,0202131,5,5,5,0,False,False
"{0,1,2,3}",7,0202132,5,5,5,0,False,False
"{0,1,2,3}",7,0202133,5,5,5,0,False,False
"{0,1,2,3}",7,0202200,8,8,8,0,False,False
"{0,1,2,3}",7,0202201,7,7,7,0,False,False
"{0,1,2,3}",7,0202202,6,6,6,0,False,False
"{0,1,2,3}",7,0202203,6,6,6,0,False,False
"{0,1,2,3}",7,0202210,7,7,7,0,False,False
"{0,1,2,3}",7,0202211,6,6,6,0,False,False
"{0,1,2,3}",7,0202212,5,5,5,0,False,False
"{0,1,2,3}",7,0202213,5,5,5,0,False,False
"{0,1,2,3}",7,0202220,6,6,6,0,False,False
"{0,1,2,3}",7,0202221,5,5,5,0,False,False
"{0,1,2,3}",7,0202222,4,4,4,0,False,False
"{0,1,2,3}",7,0202223,4,4,4,0,False,False
"{0,1,2,3}",7,0202230,5,5,5,0,False,False
"{0,1,2,3}",7,0202231,4,4,4,0,False,False
"{0,1,2,3}",7,0202232,4,4,4,0,False,False
"{0,1,2,3}",7,0202233,4,4,4,0,False,False
"{0,1,2,3}",7,0202300,7,7,7,0,False,False
"{0,1,2,3}",7,0202301,6,6,6,0,False,False
"{0,1,2,3}",7,0202302,5,5,5,0,False,False
"{0,1,2,3}",7,0202303,5,5,5,0,False,False
"{0,1,2,3}",7,0202310,6,6,6,0,False,False
"{0,1,2,3}",7,0202311,5,5,5,0,False,False
"{0,1,2,3}",7,0202312,4,4,4,0,False,False
"{0,1,2,3}",7,0202313,4,4,4,0,False,False
"{0,1,2,3}",7,0202320,5,5,5,0,False,False
"{0,1,2,3}",7,0202321,4,4,4,0,False,False
"{0,1,2,3}",7,0202322,4,4,4,0,False,False
"{0,1,2,3}",7,0202323,4,4,4,0,False,False
"{0,1,2,3}",7,0202330,4,4,4,0,False,False
"{0,1,2,3}",7,0202331,4,4,4,0,False,False
"{0,1,2,3}",7,0202332,4,4,4,0,False,False
"{0,1,2,3}",7,0202333,4,4,4,0,False,False
"{0,1,2,3}",7,0203000,9,9,9,0,False,False
"{0,1,2,3}",7,0203001,8,8,8,0,False,False
"{0,1,2,3}",7,0203002,7,7,7,0,False,False
"{0,1,2,3}",7,0203003,7,7,7,0,False,False
"{0,1,2,3}",7,0203010,8,8,8,0,False,False
"{0,1,2,3}",7,0203011,7,7,7,0,False,False
"{0,1,2,3}",7,0203012,6,6,6,0,False,False
"{0,1,2,3}",7,0203013,6,6,6,0,False,False
"{0,1,2,3}",7,0203020,7,7,7,0,False,False
"{0,1,2,3}",7,0203021,6,6,6,0,False,False
"{0,1,2,3}",7,0203022,5,5,5,0,False,False
"{0,1,2,3}",7,0203023,5,5,5,0,False,False
"{0,1,2,3}",7,0203030,6,6,6,0,False,False
"{0,1,2,3}",7,0203031,5,5,5,0,False,False
"{0,1,2,3}",7,0203032,5,5,5,0,False,False
"{0,1,2,3}",7,0203033,5,5,5,0,False,False
"{0,1,2,3}",7,0203100,8,8,8,0,False,False
"{0,1,2,3}",7,0203101,7,7,7,0,False,False
"{0,1,2,3}",7,0203102,6,6,6,0,False,False
"{0,1,2,3}",7,0203103,6,6,6,0,False,False
"{0,1,2,3}",7,0203110,7,7,7,0,False,False
"{0,1,2,3}",7,0203111,6,6,6,0,False,False
"{0,1,2,3}",7,0203112,5,5,5,0,False,False
"{0,1,2,3}",7,0203113,5,5,5,0,False,False
"{0,1,2,3}",7,0203120,6,6,6,0,False,False
"{0,1,2,3}",7,0203121,5,5,5,0,False,False
"{0,1,2,3}",7,0203122,4,4,4,0,False,False
"{0,1,2,3}",7,0203123,4,4,4,0,False,False
"{0,1,2,3}",7,0203130,5,5,5,0,False,False
"{0,1,2,3}",7,0203131,4,4,4,0,False,False
"{0,1,2,3}",7,0203132,4,4,4,0,False,False
"{0,1,2,3}",7,0203133,4,4,4,0,False,False
"{0,1,2,3}",7,0203200,7,7,7,0,False,False
"{0,1,2,3}",7,0203201,6,6,6,0,False,False
"{0,1,2,3}",7,0203202,5,5,5,0,False,False
"{0,1,2,3}",7,0203203,5,5,5,0,False,False
"{0,1,2,3}",7,0203210,6,6,6,0,False,False
"{0,1,2,3}",7,0203211,5,5,5,0,False,False
"{0,1,2,3}",7,0203212,4,4,4,0,False,False
"{0,1,2,3}",7,0203213,4,4,4,0,False,False
"{0,1,2,3}",7,0203220,5,5,5,0,False,False
"{0,1,2,3}",7,0203221,4,4,4,0,False,False
"{0,1,2,3}",7,0203222,4,4,4,0,False,False
"{0,1,2,3}",7,0203223,4,4,4,0,False,False
"{0,1,2,3}",7,0203230,4,4,4,0,False,False
"{0,1,2,3}",7,0203231,4,4,4,0,False,False
"{0,1,2,3}",7,0203232,4,4,4,0,False,False
"{0,1,2,3}",7,0203233,4,4,4,0,False,False
"{0,1,2,3}",7,0203300,6,6,6,0,False,False
"{0,1,2,3}",7,0203301,5,5,5,0,False,False
"{0,1,2,3}",7,0203302,4,4,4,0,False,False
"{0,1,2,3}",7,0203303,4,4,4,0,False,False
"{0,1,2,3}",7,0203310,5,5,5,0,False,False
"{0,1,2,3}",7,0203311,4,4,4,0,False,False
"{0,1,2,3}",7,0203312,4,4,4,0,False,False
"{0,1,2,3}",7,0203313,4,4,4,0,False,False
"{0,1,2,3}",7,0203320,4,4,4,0,False,False
"{0,1,2,3}",7,0203321,4,4,4,0,False,False
"{0,1,2,3}",7,0203322,4,4,4,0,False,False
"{0,1,2,3}",7,0203323,4,4,4,0,False,False
"{0,1,2,3}",7,0203330,4,4,4,0,False,False
"{0,1,2,3}",7,0203331,4,4,4,0,False,False
"{0,1,2,3}",7,0203332,4,4,4,0,False,False
"{0,1,2,3}",7,0203333,4,4,4,0,False,False
"{0,1,2,3}",7,0210000,11,11,11,0,False,False
"{0,1,2,3}",7,0210001,10,10,10,0,False,False
"{0,1,2,3}",7,0210002,9,9,9,0,False,False
"{0,1,2,3}",7,0210003,9,9,9,0,False,False
"{0,1,2,3}",7,0210010,10,10,10,0,False,False
"{0,1,2,3}",7,0210011,9,9,9,0,False,False
"{0,1,2,3}",7,0210012,8,8,8,0,False,False
"{0,1,2,3}",7,0210013,8,8,8,0,False,False
"{0,1,2,3}",7,0210020,9,9,9,0,False,False
"{0,1,2,3}",7,0210021,8,8,8,0,False,False
"{0,1,2,3}",7,0210022,7,7,7,0,False,False
"{0,1,2,3}",7,0210023,7,7,7,0,False,False
"{0,1,2,3}",7,0210030,8,8,8,0,False,False
"{0,1,2,3}",7,0210031,7,7,7,0,False,False
"{0,1,2,3}",7,0210032,7,7,7,0,False,False
"{0,1,2,3}",7,0210033,7,7,7,0,False,False
"{0,1,2,3}",7,0210100,10,10,10,0,False,False
"{0,1,2,3}",7,0210101,9,9,9,0,False,False
"{0,1,2,3}",7,0210102,8,8,8,0,False,False
"{0,1,2,3}",7,0210103,8,8,8,0,False,False
"{0,1,2,3}",7,0210110,9,9,9,0,False,False
"{0,1,2,3}",7,0210111,8,8,8,0,False,False
"{0,1,2,3}",7,0210112,7,7,7,0,False,False
"{0,1,2,3}",7,0210113,7,7,7,0,False,False
"{0,1,2,3}",7,0210120,8,8,8,0,False,False
"{0,1,2,3}",7,0210121,7,7,7,0,False,False
"{0,1,2,3}",7,0210122,6,6,6,0,False,False
"{0,1,2,3}",7,0210123,6,6,6,0,False,False
"{0,1,2,3}",7,0210130,7,7,7,0,False,False
"{0,1,2,3}",7,0210131,6,6,6,0,False,False
"{0,1,2,3}",7,0210132,6,6,6,0,False,False
"{0,1,2,3}",7,0210133,6,6,6,0,False,False
"{0,1,2,3}",7,0210200,9,9,9,0,False,False
"{0,1,2,3}",7,0210201,8,8,8,0,False,False
"{0,1,2,3}",7,0210202,7,7,7,0,False,False
"{0,1,2,3}",7,0210203,7,7,7,0,False,False
"{0,1,2,3}",7,0210210,8,8,8,0,False,False
"{0,1,2,3}",7,0210211,7,7,7,0,False,False
"{0,1,2,3}",7,0210212,6,6,6,0,False,False
"{0,1,2,3}",7,0210213,6,6,6,0,False,False
"{0,1,2,3}",7,0210220,7,7,7,0,False,False
"{0,1,2,3}",7,0210221,6,6,6,0,False,False
"{0,1,2,3}",7,0210222,5,5,5,0,False,False
"{0,1,2,3}",7,0210223,5,5,5,0,False,False
"{0,1,2,3}",7,0210230,6,6,6,0,False,False
"{0,1,2,3}",7,0210231,5,5,5,0,False,False
"{0,1,2,3}",7,0210232,5,5,5,0,False,False
"{0,1,2,3}",7,0210233,5,5,5,0,False,False
"{0,1,2,3}",7,0210300,8,8,8,0,False,False
"{0,1,2,3}",7,0210301,7,7,7,0,False,False
"{0,1,2,3}",7,0210302,6,6,6,0,False,False
"{0,1,2,3}",7,0210303,6,6,6,0,False,False
"{0,1,2,3}",7,0210310,7,7,7,0,False,False
"{0,1,2,3}",7,0210311,6,6,6,0,False,False
"{0,1,2,3}",7,0210312,5,5,5,0,False,False
"{0,1,2,3}",7,0210313,5,5,5,0,False,False
"{0,1,2,3}",7,0210320,6,6,6,0,False,False
"{0,1,2,3}",7,0210321,5,5,5,0,False,False
"{0,1,2,3}",7,0210322,5,5,5,0,False,False
"{0,1,2,3}",7,0210323,5,5,5,0,False,False
"{0,1,2,3}",7,0210330,5,5,5,0,False,False
"{0,1,2,3}",7,0210331,5,5,5,0,False,False
"{0,1,2,3}",7,0210332,5,5,5,0,False,False
"{0,1,2,3}",7,0210333,5,5,5,0,False,False
"{0,1,2,3}",7,0211000,10,10,10,0,False,False
"{0,1,2,3}",7,0211001,9,9,9,0,False,False
"{0,1,2,3}",7,0211002,8,8,8,0,False,False
"{0,1,2,3}",7,0211003,8,8,8,0,False,False
"{0,1,2,3}",7,0211010,9,9,9,0,False,False
"{0,1,2,3}",7,0211011,8,8,8,0,False,False
"{0,1,2,3}",7,0211012,7,7,7,0,False,False
"{0,1,2,3}",7,0211013,7,7,7,0,False,False
"{0,1,2,3}",7,0211020,8,8,8,0,False,False
"{0,1,2,3}",7,0211021,7,7,7,0,False,False
"{0,1,2,3}",7,0211022,6,6,6,0,False,False
"{0,1,2,3}",7,0211023,6,6,6,0,False,False
"{0,1,2,3}",7,0211030,7,7,7,0,False,False
"{0,1,2,3}",7,0211031,6,6,6,0,False,False
"{0,1,2,3}",7,0211032,6,6,6,0,False,False
"{0,1,2,3}",7,0211033,6,6,6,0,False,False
"{0,1,2,3}",7,0211100,9,9,9,0,False,False
"{0,1,2,3}",7,0211101,8,8,8,0,False,False
"{0,1,2,3}",7,0211102,7,7,7,0,False,False
"{0,1,2,3}",7,0211103,7,7,7,0,False,False
"{0,1,2,3}",7,0211110,8,8,8,0,False,False
"{0,1,2,3}",7,0211111,7,7,7,0,False,False
"{0,1,2,3}",7,0211112,6,6,6,0,False,False
"{0,1,2,3}",7,0211113,6,6,6,0,False,False
"{0,1,2,3}",7,0211120,7,7,7,0,False,False
"{0,1,2,3}",7,0211121,6,6,6,0,False,False
"{0,1,2,3}",7,0211122,5,5,5,0,False,False
"{0,1,2,3}",7,0211123,5,5,5,0,False,False
"{0,1,2,3}",7,0211130,6,6,6,0,False,False
"{0,1,2,3}",7,0211131,5,5,5,0,False,False
"{0,1,2,3}",7,0211132,5,5,5,0,False,False
"{0,1,2,3}",7,0211133,5,5,5,0,False,False
"{0,1,2,3}",7,0211200,8,8,8,0,False,False
"{0,1,2,3}",7,0211201,7,7,7,0,False,False
"{0,1,2,3}",7,0211202,6,6,6,0,False,False
"{0,1,2,3}",7,0211203,6,6,6,0,False,False
"{0,1,2,3}",7,0211210,7,7,7,0,False,False
"{0,1,2,3}",7,0211211,6,6,6,0,False,False
"{0,1,2,3}",7,0211212,5,5,5,0,False,False
"{0,1,2,3}",7,0211213,5,5,5,0,False,False
"{0,1,2,3}",7,0211220,6,6,6,0,False,False
"{0,1,2,3}",7,0211221,5,5,5,0,False,False
"{0,1,2,3}",7,0211222,4,4,4,0,False,False
"{0,1,2,3}",7,0211223,4,4,4,0,False,False
"{0,1,2,3}",7,0211230,5,5,5,0,False,False
"{0,1,2,3}",7,0211231,4,4,4,0,False,False
"{0,1,2,3}",7,0211232,4,4,4,0,False,False
"{0,1,2,3}",7,0211233,4,4,4,0,False,False
"{0,1,2,3}",7,0211300,7,7,7,0,False,False
"{0,1,2,3}",7,0211301,6,6,6,0,False,False
"{0,1,2,3}",7,0211302,5,5,5,0,False,False
"{0,1,2,3}",7,0211303,5,5,5,0,False,False
"{0,1,2,3}",7,0211310,6,6,6,0,False,False
"{0,1,2,3}",7,0211311,5,5,5,0,False,False
"{0,1,2,3}",7,0211312,4,4,4,0,False,False
"{0,1,2,3}",7,0211313,4,4,4,0,False,False
"{0,1,2,3}",7,0211320,5,5,5,0,False,False
"{0,1,2,3}",7,0211321,4,4,4,0,False,False
"{0,1,2,3}",7,0211322,4,4,4,0,False,False
"{0,1,2,3}",7,0211323,4,4,4,0,False,False
"{0,1,2,3}",7,0211330,4,4,4,0,False,False
"{0,1,2,3}",7,0211331,4,4,4,0,False,False
"{0,1,2,3}",7,0211332,4,4,4,0,False,False
"{0,1,2,3}",7,0211333,4,4,4,0,False,False
"{0,1,2,3}",7,0212000,9,9,9,0,False,False
"{0,1,2,3}",7,0212001,8,8,8,0,False,False
"{0,1,2,3}",7,0212002,7,7,7,0,False,False
"{0,1,2,3}",7,0212003,7,7,7,0,False,False
"{0,1,2,3}",7,0212010,8,8,8,0,False,False
"{0,1,2,3}",7,0212011,7,7,7,0,False,False
"{0,1,2,3}",7,0212012,6,6,6,0,False,False
"{0,1,2,3}",7,0212013,6,6,6,0,False,False
"{0,1,2,3}",7,0212020,7,7,7,0,False,False
"{0,1,2,3}",7,0212021,6,6,6,0,False,False
"{0,1,2,3}",7,0212022,5,5,5,0,False,False
"{0,1,2,3}",7,0212023,5,5,5,0,False,False
"{0,1,2,3}",7,0212030,6,6,6,0,False,False
"{0,1,2,3}",7,0212031,5,5,5,0,False,False
"{0,1,2,3}",7,0212032,5,5,5,0,False,False
"{0,1,2,3}",7,0212033,5,5,5,0,False,False
"{0,1,2,3}",7,0212100,8,8,8,0,False,False
"{0,1,2,3}",7,0212101,7,7,7,0,False,False
"{0,1,2,3}",7,0212102,6,6,6,0,False,False
"{0,1,2,3}",7,0212103,6,6,6,0,False,False
"{0,1,2,3}",7,0212110,7,7,7,0,False,False
"{0,1,2,3}",7,0212111,6,6,6,0,False,False
"{0,1,2,3}",7,0212112,5,5,5,0,False,False
"{0,1,2,3}",7,0212113,5,5,5,0,False,False
"{0,1,2,3}",7,0212120,6,6,6,0,False,False
"{0,1,2,3}",7,0212121,5,5,5,0,False,False
"{0,1,2,3}",7,0212122,4,4,4,0,False,False
"{0,1,2,3}",7,0212123,4,4,4,0,False,False
"{0,1,2,3}",7,0212130,5,5,5,0,False,False
"{0,1,2,3}",7,0212131,4,4,4,0,False,False
"{0,1,2,3}",7,0212132,4,4,4,0,False,False
"{0,1,2,3}",7,0212133,4,4,4,0,False,False
"{0,1,2,3}",7,0212200,7,7,7,0,False,False
"{0,1,2,3}",7,0212201,6,6,6,0,False,False
"{0,1,2,3}",7,0212202,5,5,5,0,False,False
"{0,1,2,3}",7,0212203,5,5,5,0,False,False
"{0,1,2,3}",7,0212210,6,6,6,0,False,False
"{0,1,2,3}",7,0212211,5,5,5,0,False,False
"{0,1,2,3}",7,0212212,4,4,4,0,False,False
"{0,1,2,3}",7,0212213,4,4,4,0,False,False
"{0,1,2,3}",7,0212220,5,5,5,0,False,False
"{0,1,2,3}",7,0212221,4,4,4,0,False,False
"{0,1,2,3}",7,0212222,3,3,3,0,False,False
"{0,1,2,3}",7,0212223,3,3,3,0,False,False
"{0,1,2,3}",7,0212230,4,4,4,0,False,False
"{0,1,2,3}",7,0212231,3,3,3,0,False,False
"{0,1,2,3}",7,0212232,3,3,3,0,False,False
"{0,1,2,3}",7,0212233,3,3,3,0,False,False
"{0,1,2,3}",7,0212300,6,6,6,0,False,False
"{0,1,2,3}",7,0212301,5,5,5,0,False,False
"{0,1,2,3}",7,0212302,4,4,4,0,False,False
"{0,1,2,3}",7,0212303,4,4,4,0,False,False
"{0,1,2,3}",7,0212310,5,5,5,0,False,False
"{0,1,2,3}",7,0212311,4,4,4,0,False,False
